source_db,search_query,title,abstract,authors,year,journal,doi,openalex_id,ss_id,screen_decision,exclusion_reason
OpenAlex,Future Trend Impact Analysis Fisheries,Assessing the vulnerability of the marine bird community in the western North Sea to climate change and other anthropogenic impacts,"Ocean warming and anthropogenic activities such as fishing, shipping and marine renewable developments are affecting marine top predators. Research has focussed on the impacts of single stressors on single species, yet understanding cumulative effects of multiple stressors on communities is vital for effective conservation management. We studied a marine bird community (45 species; 11 families) that used the Forth and Tay region of the North Sea for breeding, overwintering or migration between 1980 and 2011. Local sea surface temperature (SST) increased significantly over this period, with concomitant changes in lower trophic levels. Simultaneously, the region has been subject to fishing pressure and shipping disturbance and is a priority area for renewable energy developments. We used colony-based and at-sea data to quantitatively assess relationships between SST and counts, productivity and survival of 25 species for which sufficient data were available for analysis. For the remaining species, we applied a qualitative approach using published population trends, published climate relationships and foraging sensitivity. In total, 53% of species showed negative relationships with SST. Trends in counts and demography were combined with climate vulnerability to give an index of population concern to future climate warming, and 44% of species were classified as high or very high concern, notably cormorants, grebes, skuas, shearwaters, terns and auks, as well as species breeding in the region. Qualitative assessments of vulnerability to fisheries, pollutants, disturbance (including introduced predators), marine renewables and climate found that 93% of species were vulnerable to 2 threats, and 58% to 4. Our results indicate that the majority of birds in this region of the North Sea face an uncertain future, potentially threatening the resilience of this important marine bird community.",Sarah J. Burthe; Sarah Wanless; MA Newell; Adam Butler; Francis Daunt,2014.0,Marine Ecology Progress Series,10.3354/meps10849,https://openalex.org/W1981527083,,included,
OpenAlex,Future Trend Impact Analysis Fisheries,Hydrological controls of fisheries production in a major Amazonian tributary,"Abstract Amazonian rivers are characterized by a strongly seasonal flood pulse, which is being altered by ongoing and planned hydropower development across the basin. Changes in hydrology have a cascade of physical, ecological, and social effects, and some ecohydrological changes in the Amazon are expected to be irreversible. To better understand these linkages, we investigated shared trends and causal factors driving fish catch in a major Amazonian tributary before dam construction to derive relationships between catch and natural hydrologic dynamics that can be used to assess likely post‐dam fisheries impacts. We applied a time series‐based dimension reduction technique (dynamic factor analysis) to investigate dynamics in fish catch across 10 commercially important species using daily fish landings and hydrological data. We found a 4‐trend dynamic factor model to best fit the observed data, with fitted trends exhibiting variation representative of seasonal and longer‐term hydrologic variation. We next considered 11 candidate explanatory time series and found the best dynamic factor model used 4 explanatory variables: maximum water level, flooding duration, previous year's flow, and rate of change in flow; however, each species showed a unique response to this set of hydrological variables. Species‐specific responses suggested that future dam operating rules need to closely mimic the natural hydrologic regime in order to maintain the biological dynamics of this and similarly diverse systems. In particular, high flows associated with increased catch the following year are important to maintain, but may be difficult to achieve in the context of reservoir regulation and energy production goals.",Maria Alice Leite Lima; David Kaplan; Carolina Rodrigues da Costa Dória,2017.0,Ecohydrology,10.1002/eco.1899,https://openalex.org/W2740840913,,included,
OpenAlex,Future Trend Impact Analysis Fisheries,Indirect Impacts of COVID-19 on a Tropical Lobster Fishery’s Harvest Strategy and Supply Chain,"The Torres Strait tropical rock lobster Panulirus ornatus (TRL) fishery is of immense social, cultural and economic importance to the region’s Indigenous fishers from both Australia and Papua New Guinea (PNG). During 2020, the COVID-19 pandemic indirectly impacted this fishery as well as a number of other fisheries reliant on international export markets. The TRL fishery is managed using an empirical (data-based) Harvest Control Rule (eHCR) to rapidly provide a recommended biological catch (RBC), based on catch, fishery-independent survey indices and catch-per-unit-effort (CPUE). Here, we summarize the impacts of COVID-19 on each of these critical data inputs and discuss whether the eHCR was considered adequately resilient to this unprecedented disruption to the system. Next, we use a quantitative supply chain index to analyze the impact of disruptions to the supply chain, and inform on potential adaptation strategies. The catch and CPUE data were impacted to varying degrees by external constraints influencing fishing effort, but the fishery-independent survey wasn’t affected and hence there remains an unbroken survey time-series for the fishery extending back to 1989. The eHCR was shown to be reasonably robust because it incorporates longer-term trends over a 5-year period, and accords substantially more weighting (80%) to the fishery-independent survey rather than CPUE data which can be affected by trade and other disruptions. Despite the eHCR not having been tested for scenarios such as a global pandemic, this robustness is a positive given the types of disruptions we will likely face in future climate. The weak links identified in the supply chain were the same as those previously highlighted as sensitive to climate change disruptions. Our supply chain analysis quantifies the impact on system resilience of alternative paths connecting producers to consumers and reinforces that supply chains may be particularly vulnerable to external disruptions if they are not sufficiently diverse.",Éva E. Plagányi; Roy A. Deng; Mark Tonks; Nicole Murphy; Sean Pascoe; Steven Edgar; Kinam Salee; Trevor Hutton; Laura K. Blamey; Leo X.C. Dutra,2021.0,Frontiers in Marine Science,10.3389/fmars.2021.686065,https://openalex.org/W3172444690,,included,
OpenAlex,Future Trend Impact Analysis Fisheries,"Top predator status and trends: ecological implications, monitoring and mitigation strategies to promote ecosystem-based management","The conservation and management of marine ecosystems hinge on a comprehensive understanding of the status and trends of top predators. This review delves into the ecological significance of marine top predators, examining their roles in maintaining ecosystem stability and functioning through an integrated analysis of current scientific literature. We first assess the efficacy of various monitoring methods, ranging from traditional field observations to cutting-edge technologies like satellite tracking and environmental DNA (eDNA) analysis and evaluating their strengths and limitations in terms of accuracy, spatial coverage, and cost-effectiveness, providing resource managers with essential insights for informed decision-making. Then, by synthesizing data from diverse marine ecosystems, this study offers a comprehensive overview of the trends affecting top predator populations worldwide. We explore the multifaceted impacts of human activities, climate change, and habitat degradation on the abundance and distribution of these key species. In doing so, we shed light on the broader implications of declining top predator populations, such as trophic cascades and altered community structures. Following a thorough assessment of successful strategies for reversing the decline of top predators, a compilation of recommendations is presented, encompassing effective governance interventions. A crucial aspect of effective ecosystem-based management is the implementation of robust monitoring strategies. Mitigation measures are imperative to reverse the adverse impacts on marine top predators. We present a comprehensive array of mitigation options based on successful case studies. These include the establishment of marine protected areas, the enforcement of fisheries regulations, and the promotion of sustainable fishing practices. We deepen the synergies between these strategies and their potential to mitigate human-induced stressors on top predator populations to safeguard their pivotal role in maintaining marine ecosystem structure and function. By examining marine top predators’ ecological significance, analyzing population trends, discussing monitoring techniques, and outlining effective mitigation strategies, we provide a comprehensive resource for researchers, policymakers, and stakeholders engaged in fostering ecosystem-based management approaches. We conclude that integrating these insights into current management frameworks will be essential to safeguard both top predators and the broader marine environment for future generations.",Caterina Maria Fortuna; Tomaso Fortibuoni; Juan Bueno‐Pardo; Marta Coll; Anita Franco; Joan Giménez; Yolanda Stranga; Myron A. Peck; Cristina Claver; Sophie Brasseur; Elena Fernández‐Corredor; Simonetta Fraschetti; Odei Garcia‐Garin; Anieke van Leeuwen; Maite Louzao; Arkaitz Pedrajas; Saša Raicevich; Francisco Ramı́rez; Janneke Ransijn; Debbie J. F. Russell; Fabrizio Serena; Valerio Sbragaglia; Stelios Katsanevakis,2024.0,Frontiers in Marine Science,10.3389/fmars.2024.1282091,https://openalex.org/W4396867052,,included,
OpenAlex,Future Trend Impact Analysis Fisheries,Partnering with Fishing Fleets to Monitor Ocean Conditions,"Engaging ocean users, including fishing fleets, in oceanographic and ecological research is a valuable method for collecting high-quality data, improving cost efficiency, and increasing societal appreciation for scientific research. As research partners, fishing fleets provide broad access to and knowledge of the ocean, and fishers are highly motivated to use the data collected to better understand the ecosystems in which they harvest. Here, we discuss recent trends in collaborative research that have increased the capacity of and access to scientific data collection. We also describe common elements of successful collaborative research programs, including definition of a scientific problem and goals, choice of technology, data collection and sampling design, data management and dissemination, and data analysis and communication. Finally, we review four case studies that demonstrate the general principles of effective collaborative research as well as the utility of citizen-collected data for academic research and fisheries management. We also discuss the challenge of funding, particularly as it relates to maintaining collaborative research programs in the long term. We conclude with a discussion of likely future trends. Ultimately, we predict that collaborative research will continue to grow in importance as climate change increasingly impacts ocean ecosystems, commercial fisheries, and the global food supply.",Glen Gawarkiewicz; Anna M. Mercer,2018.0,Annual Review of Marine Science,10.1146/annurev-marine-010318-095201,https://openalex.org/W2809998160,,included,
OpenAlex,Future Trend Impact Analysis Fisheries,Multi-decadal variability and trends in the El Niño-Southern Oscillation and tropical Pacific fisheries implications,,D. E. Harrison; A. M. Chiodi,2013.0,Deep Sea Research Part II Topical Studies in Oceanography,10.1016/j.dsr2.2013.12.020,https://openalex.org/W2167154911,,included,
OpenAlex,Future Trend Impact Analysis Fisheries,Blue Growth Potential in South Baltic Sea Region,"Abstract The Baltic Sea Region (BSR) stands for a flagship maritime region in Europe with dominating SME sector. Nevertheless, compared with other European regions, the cooperation and promotion activities of companies that belong to the Blue Economy in South Baltic Sea Region (SBSR) are not sufficient. As a response to this, the EU-project INTERMARE South Baltic aims to support the maritime economy in the SBSR by the creation of a network of companies and stakeholders. In line with the project, this study aims to analyse the future potential of the maritime economy and to identify trends that impact the sustainable development of the blue sector in SBSR. Based on primary data from a SBSR wide survey, descriptive statistical analysis is applied and Compound Annual Growth Rate is used as an indicator. The findings reveal need for actions regarding the sub-sectors Transport, Offshore oil &amp; gas, Aquaculture, Fishery, Mineral resources and Biotechnology.",Robert Philipp; Gunnar Prause; Christopher Meyer,2020.0,Transport and Telecommunication Journal,10.2478/ttj-2020-0006,https://openalex.org/W3010174732,,included,
OpenAlex,Future Trend Impact Analysis Fisheries,Ocean acidification does not overlook sex: Review of understudied effects and implications of low pH on marine invertebrate sexual reproduction,"Sexual reproduction is a fundamental process essential for species persistence, evolution, and diversity. However, unprecedented oceanographic shifts due to climate change can impact physiological processes, with important implications for sexual reproduction. Identifying bottlenecks and vulnerable stages in reproductive cycles will enable better prediction of the organism, population, community, and global-level consequences of ocean change. This article reviews how ocean acidification impacts sexual reproductive processes in marine invertebrates and highlights current research gaps. We focus on five economically and ecologically important taxonomic groups: cnidarians, crustaceans, echinoderms, molluscs and ascidians. We discuss the spatial and temporal variability of experimental designs, identify trends of performance in acidified conditions in the context of early reproductive traits (gametogenesis, fertilization, and reproductive resource allocation), and provide a quantitative meta-analysis of the published literature to assess the effects of low pH on fertilization rates across taxa. A total of 129 published studies investigated the effects of ocean acidification on 122 species in selected taxa. The impact of ocean acidification is dependent on taxa, the specific reproductive process examined, and study location. Our meta-analysis reveals that fertilization rate decreases as pH decreases, but effects are taxa-specific. Echinoderm fertilization appears more sensitive than molluscs to pH changes, and while data are limited, fertilization in cnidarians may be the most sensitive. Studies with echinoderms and bivalve molluscs are prevalent, while crustaceans and cephalopods are among the least studied species even though they constitute some of the largest fisheries worldwide. This lack of information has important implications for commercial aquaculture, wild fisheries, and conservation and restoration of wild populations. We recommend that studies expose organisms to different ocean acidification levels during the entire gametogenic cycle, and not only during the final stages before gametes or larvae are released. We argue for increased focus on fundamental reproductive processes and associated molecular mechanisms that may be vulnerable to shifts in ocean chemistry. Our recommendations for future research will allow for a better understanding of how reproduction in invertebrates will be affected in the context of a rapidly changing environment.",Jacqueline L. Padilla‐Gamiño; Lindsay Alma; Laura H. Spencer; Yaamini R. Venkataraman; Leah Wessler,2022.0,Frontiers in Marine Science,10.3389/fmars.2022.977754,https://openalex.org/W4307706952,,included,
OpenAlex,Future Trend Impact Analysis Fisheries,A Scientometric Overview of Global Dinoflagellate Research,"Understanding the evolution of scientific literature is a critical and necessary step for the development and strengthening of a research field. However, an overview of global dinoflagellate research remains unavailable. Herein, global dinoflagellate research output was analyzed based on a scientometric approach using the Scopus data archive. The basic characteristics and worldwide interactions of dinoflagellate research output were analyzed to determine the temporal evolution and new emerging trends. The results confirm that dinoflagellate research output, reflected in the number of publications, is a fast-growing area since the mid-1990s. In total, five research subareas emerged using a bibliometric keywords analysis: (1) “symbiosis with coral reefs”, (2) “phylogeny”, (3) “palynology”, (4) “harmful algal blooms” and (5) “nutrition strategies”. Dinoflagellate publications were modeled by fish production (both aquaculture and fisheries) and economic and social indexes. Finally, directions for future research are proposed and discussed. The presented scientometric analysis confirms that dinoflagellate research is an active and important area with focus on mitigating economic impacts, especially in regard to fish production.",Carlos Yure B. Oliveira; Cícero Diogo Lins de Oliveira; Marius Müller; Elizabeth Pereira dos Santos; Danielli M. M. Dantas; Alfredo Olivera Gálvez,2020.0,Publications,10.3390/publications8040050,https://openalex.org/W3107852409,,included,
OpenAlex,Future Trend Impact Analysis Fisheries,Substantial Gaps in the Current Fisheries Data Landscape,"Effective management of aquatic resources, wild and farmed, has implications for the livelihoods of dependent communities, food security, and ecosystem health. Good management requires information on the status of harvested species, yet many gaps remain in our understanding of these species and systems, in particular the lack of taxonomic resolution of harvested species. To assess these gaps we compared the occurrence of landed species (freshwater and marine) from the United Nations Food and Agriculture Organization (FAO) global fisheries production database to those in the International Union for Conservation of Nature (IUCN) Red List and the RAM Legacy Stock Assessment Database, some of the largest and most comprehensive global datasets of consumed aquatic species. We also quantified the level of resolution and trends in taxonomic reporting for all landed taxa in the FAO database. Of the 1,695 consumed aquatic species or groups in the FAO database considered in this analysis, a large portion (35%) are missing from both of the other two global datasets, either IUCN or RAM, used to monitor, manage, and protect aquatic resources. Only a small number of all fished taxa reported in FAO data (150 out of 1,695; 9%) have both a stock assessment in RAM and a conservation assessment in IUCN. Furthermore, 40% of wild caught landings are not reported to the species level, limiting our ability to effectively account for the environmental impacts of wild harvest. Landings of invertebrates (44%) and landings in Asia (&amp;gt;75%) accounted for the majority of harvest without species specific information in 2018. Assessing the overlap of species which are both farmed and fished to broadly map possible interactions – which can help or hinder wild populations - we found 296 species, accounting for 12% of total wild landings globally, and 103 countries and territories that have overlap in the species caught in the wild and produced through aquaculture. In all, our work highlights that while fisheries management is improving in many areas there remain key gaps in data resolution that are critical for fisheries assessments and conservation of aquatic systems into the future.",Gordon Blasco; Danielle M. Ferraro; Richard S. Cottrell; Benjamin S. Halpern; Halley E. Froehlich,2020.0,Frontiers in Marine Science,10.3389/fmars.2020.612831,https://openalex.org/W3110929979,,included,
OpenAlex,Future Trend Impact Analysis Fisheries,"The Biodiversity of the Mediterranean Sea: Estimates, Patterns, and Threats","The Mediterranean Sea is a marine biodiversity hot spot. Here we combined an extensive literature analysis with expert opinions to update publicly available estimates of major taxa in this marine ecosystem and to revise and update several species lists. We also assessed overall spatial and temporal patterns of species diversity and identified major changes and threats. Our results listed approximately 17,000 marine species occurring in the Mediterranean Sea. However, our estimates of marine diversity are still incomplete as yet-undescribed species will be added in the future. Diversity for microbes is substantially underestimated, and the deep-sea areas and portions of the southern and eastern region are still poorly known. In addition, the invasion of alien species is a crucial factor that will continue to change the biodiversity of the Mediterranean, mainly in its eastern basin that can spread rapidly northwards and westwards due to the warming of the Mediterranean Sea. Spatial patterns showed a general decrease in biodiversity from northwestern to southeastern regions following a gradient of production, with some exceptions and caution due to gaps in our knowledge of the biota along the southern and eastern rims. Biodiversity was also generally higher in coastal areas and continental shelves, and decreases with depth. Temporal trends indicated that overexploitation and habitat loss have been the main human drivers of historical changes in biodiversity. At present, habitat loss and degradation, followed by fishing impacts, pollution, climate change, eutrophication, and the establishment of alien species are the most important threats and affect the greatest number of taxonomic groups. All these impacts are expected to grow in importance in the future, especially climate change and habitat degradation. The spatial identification of hot spots highlighted the ecological importance of most of the western Mediterranean shelves (and in particular, the Strait of Gibraltar and the adjacent Alboran Sea), western African coast, the Adriatic, and the Aegean Sea, which show high concentrations of endangered, threatened, or vulnerable species. The Levantine Basin, severely impacted by the invasion of species, is endangered as well. This abstract has been translated to other languages (File S1).",Marta Coll; Chiara Piroddi; Jeroen Steenbeek; Kristin Kaschner; Frida Ben Rais Lasram; Jacopo Aguzzi; Enric Ballesteros; Carlo Nike Bianchi; Jordi Corbera; Thanos Dailianis; Roberto Danovaro; Marta Estrada; Carlo Froglia; Bella S. Galil; Josep M. Gasol; Ruthy Gertwagen; João Gil; François Guilhaumon; Kathleen Kesner‐Reyes; Miltiadis‐Spyridon Kitsos; Athanasios Koukouras; Nikolaos Lampadariou; Elijah Laxamana; Carlos M. López-Fé de la Cuadra; Heike K. Lotze; Daniel Martín; David Mouillot; Daniel Oró; Saša Raicevich; Josephine Rius-Barile; José Ignacio Sáiz-Salinas; Carles San Vicente; Samuel Somot; José Templado; Xavier Turón; Dimitris Vafidis; Roger Villanueva; Eleni Voultsiadou,2010.0,PLoS ONE,10.1371/journal.pone.0011842,https://openalex.org/W2073423327,,included,
